Case ID;RemainingTime[s];ElapsedTime[s];Activity;Resource;Start Timestamp;Complete Timestamp;Span;Work Order  Qty;Part Desc.;Worker ID;Report Type;Qty Completed;Qty Rejected;Qty for MRB;Rework
Case34;1776600.0;268080.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/01 11:21:00.000;2012/02/01 13:52:00.000;002:31;20;Housing;ID0998;D;19;0;0;
Case34;1768080.0;276600.0;Round Grinding - Machine 12;Machine 12 - Grinding;2012/02/01 11:30:00.000;2012/02/01 11:41:00.000;000:11;20;Housing;ID4872;S;0;0;0;
Case34;1764840.0;279840.0;Round Grinding - Machine 12;Machine 12 - Grinding;2012/02/01 14:12:00.000;2012/02/01 14:46:00.000;000:34;20;Housing;ID4872;S;0;0;0;
Case34;1755240.0;289440.0;Round Grinding - Machine 12;Machine 12 - Grinding;2012/02/01 16:10:00.000;2012/02/01 17:26:00.000;001:16;20;Housing;ID4528;S;1;0;0;
Case34;1752120.0;292560.0;Round Grinding - Machine 12;Machine 12 - Grinding;2012/02/01 17:27:00.000;2012/02/01 18:18:00.000;000:51;20;Housing;ID4528;D;8;0;0;
Case34;1673760.0;370920.0;Final Inspection Q.C.;Quality Check 1;2012/02/02 15:30:00.000;2012/02/02 16:04:00.000;000:34;20;Housing;ID4287;D;0;0;0;
Case34;1468800.0;575880.0;Packing;Packing;2012/02/05 00:00:00.000;2012/02/05 01:00:00.000;000:00;20;Housing;ID4820;D;9;0;0;
Case34;1418400.0;626280.0;Final Inspection Q.C.;Quality Check 1;2012/02/05 09:00:00.000;2012/02/05 15:00:00.000;006:00;20;Housing;ID4287;D;9;0;0;
Case34;205260.0;1839420.0;Round Grinding - Machine 12;Machine 12 - Grinding;2012/02/19 14:38:00.000;2012/02/19 15:59:00.000;001:21;20;Housing;ID4528;S;0;0;0;
Case34;198540.0;1846140.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/02/19 16:00:00.000;2012/02/19 17:51:00.000;001:51;20;Housing;ID4528;D;0;0;0;
Case34;137880.0;1906800.0;Round Grinding - Machine 12;Machine 12 - Grinding;2012/02/20 07:11:00.000;2012/02/20 10:42:00.000;003:31;20;Housing;ID4528;D;11;0;0;
Case34;35580.0;2009100.0;Final Inspection Q.C.;Quality Check 1;2012/02/21 11:07:00.000;2012/02/21 15:07:00.000;004:00;20;Housing;ID4493;D;11;0;0;
Case34;0.0;2044680.0;Packing;Packing;2012/02/22 00:00:00.000;2012/02/22 01:00:00.000;000:00;20;Housing;ID4820;D;11;0;0;
Case35;2458020.0;26160.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/02/27 16:27:00.000;2012/02/27 23:43:00.000;007:16;15;Cable Head;ID4429;S;0;0;0;
Case35;2432040.0;52140.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/02/28 03:57:00.000;2012/02/28 06:56:00.000;002:59;15;Cable Head;ID4794;S;0;0;0;
Case35;2400120.0;84060.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/02/28 07:01:00.000;2012/02/28 16:10:00.000;009:09;15;Cable Head;ID4529;S;2;0;0;
Case35;2371800.0;112380.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/02/28 15:48:00.000;2012/02/28 23:40:00.000;007:52;15;Cable Head;ID4429;D;13;0;0;
Case35;2328000.0;156180.0;Turning & Milling Q.C.;Quality Check 1;2012/02/29 11:30:00.000;2012/02/29 12:50:00.000;001:20;15;Cable Head;ID4163;D;14;1;0;
Case35;2324400.0;159780.0;Turning & Milling Q.C.;Quality Check 1;2012/02/29 11:50:00.000;2012/02/29 12:50:00.000;001:00;15;Cable Head;ID4163;D;0;0;0;
Case35;2315460.0;168720.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/29 15:11:00.000;2012/02/29 15:19:00.000;000:08;15;Cable Head;ID4445;D;14;0;0;
Case35;1274940.0;1209240.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/12 08:16:00.000;2012/03/12 16:21:00.000;008:05;15;Cable Head;ID0998;D;14;0;0;
Case35;496200.0;1987980.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/21 16:05:00.000;2012/03/21 16:40:00.000;000:35;15;Cable Head;ID0420;D;0;0;0;
Case35;465900.0;2018280.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/21 21:55:00.000;2012/03/22 01:05:00.000;003:10;15;Cable Head;ID4355;S;1;0;0;
Case35;445260.0;2038920.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/22 01:10:00.000;2012/03/22 06:49:00.000;005:39;15;Cable Head;ID4445;D;9;0;0;
Case35;431220.0;2052960.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/22 07:02:00.000;2012/03/22 10:43:00.000;003:41;15;Cable Head;ID4385;D;4;0;0;
Case35;83400.0;2400780.0;Final Inspection Q.C.;Quality Check 1;2012/03/26 09:00:00.000;2012/03/26 11:20:00.000;002:20;15;Cable Head;ID4163;D;0;0;0;
Case35;59400.0;2424780.0;Final Inspection Q.C.;Quality Check 1;2012/03/26 15:30:00.000;2012/03/26 18:00:00.000;002:30;15;Cable Head;ID4163;D;0;0;0;
Case35;34200.0;2449980.0;Packing;Packing;2012/03/27 00:00:00.000;2012/03/27 01:00:00.000;000:00;15;Cable Head;ID4820;D;12;0;0;
Case35;0.0;2484180.0;Final Inspection Q.C.;Quality Check 1;2012/03/27 09:30:00.000;2012/03/27 10:30:00.000;001:00;15;Cable Head;ID4163;D;12;0;0;
Case36;1549380.0;18480.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/12 08:14:00.000;2012/03/12 13:22:00.000;005:08;20;Cable Head;ID4529;S;0;0;0;
Case36;1512540.0;55320.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/12 19:46:00.000;2012/03/12 23:36:00.000;003:50;20;Cable Head;ID4429;S;1;0;0;
Case36;1510140.0;57720.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/13 00:15:00.000;2012/03/13 01:30:00.000;000:00;20;Cable Head;ID4932;S;0;0;0;
Case36;1505220.0;62640.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/13 00:16:00.000;2012/03/13 01:38:00.000;001:22;20;Cable Head;ID4932;S;0;0;0;
Case36;1484400.0;83460.0;Turning & Milling Q.C.;Quality Check 1;2012/03/13 06:50:00.000;2012/03/13 08:08:00.000;001:18;20;Cable Head;ID4493;D;0;0;0;
Case36;1477920.0;89940.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/13 07:25:00.000;2012/03/13 09:13:00.000;001:48;20;Cable Head;ID4529;S;0;0;0;
Case36;1453080.0;114780.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/13 14:56:00.000;2012/03/13 16:07:00.000;001:11;20;Cable Head;ID4529;S;1;0;0;
Case36;1438260.0;129600.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/13 17:55:00.000;2012/03/13 20:14:00.000;002:19;20;Cable Head;ID4429;D;5;0;0;
Case36;1417680.0;150180.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/13 20:16:00.000;2012/03/14 01:57:00.000;005:41;20;Cable Head;ID4932;D;13;0;0;
Case36;1390680.0;177180.0;Turning & Milling Q.C.;Quality Check 1;2012/03/14 08:12:00.000;2012/03/14 09:27:00.000;000:00;20;Cable Head;ID4493;D;20;0;0;
Case36;1385220.0;182640.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/03/14 09:43:00.000;2012/03/14 10:58:00.000;000:00;20;Cable Head;ID0998;D;20;0;0;
Case36;297000.0;1270860.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/27 00:00:00.000;2012/03/27 01:15:00.000;000:00;20;Cable Head;ID4882;D;0;0;0;
Case36;235560.0;1332300.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/27 16:05:00.000;2012/03/27 18:19:00.000;002:14;20;Cable Head;ID0998;D;20;0;0;
Case36;216240.0;1351620.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/27 20:22:00.000;2012/03/27 23:41:00.000;003:19;20;Cable Head;ID4385;S;0;0;0;
Case36;189480.0;1378380.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/27 23:41:00.000;2012/03/28 07:07:00.000;007:26;20;Cable Head;ID4385;D;0;0;0;
Case36;175980.0;1391880.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/28 07:08:00.000;2012/03/28 10:52:00.000;003:44;20;Cable Head;ID4445;D;0;0;0;
Case36;165000.0;1402860.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/28 13:03:00.000;2012/03/28 13:55:00.000;000:52;20;Cable Head;ID4445;S;0;0;0;
Case36;151140.0;1416720.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/28 13:55:00.000;2012/03/28 17:46:00.000;003:51;20;Cable Head;ID4445;D;9;0;0;
Case36;134520.0;1433340.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/28 20:18:00.000;2012/03/28 22:23:00.000;002:05;20;Cable Head;ID4385;D;2;0;0;
Case36;131880.0;1435980.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/28 22:24:00.000;2012/03/28 23:07:00.000;000:43;20;Cable Head;ID4385;D;0;0;0;
Case36;48300.0;1519560.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/29 21:09:00.000;2012/03/29 23:54:00.000;002:45;20;Cable Head;ID4385;D;0;0;0;
Case36;42660.0;1525200.0;Grinding Rework - Machine 12;Machine 12 - Grinding;2012/03/29 22:20:00.000;2012/03/29 23:45:00.000;001:25;20;Cable Head;ID4528;D;0;0;0;
Case36;0.0;1567860.0;Grinding Rework - Machine 12;Machine 12 - Grinding;2012/03/30 07:00:00.000;2012/03/30 11:45:00.000;004:45;20;Cable Head;ID4872;D;0;0;0;
Case37;1953600.0;1980.0;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;2012/01/30 09:47:00.000;2012/01/30 14:46:00.000;004:59;36;Ballnut;ID0997;S;1;0;0;
Case37;1937640.0;17940.0;Turning - Machine 9;Machine 9 - Turning & Milling;2012/01/30 10:20:00.000;2012/01/30 14:19:00.000;003:59;36;Ballnut;ID4641;D;0;0;0;
Case37;1925880.0;29700.0;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;2012/01/30 14:47:00.000;2012/01/30 18:02:00.000;003:15;36;Ballnut;ID0997;S;1;0;0;
Case37;1880100.0;75480.0;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;2012/01/30 20:04:00.000;2012/01/31 06:45:00.000;010:41;36;Ballnut;ID4794;D;11;0;0;
Case37;1839600.0;115980.0;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;2012/01/31 07:00:00.000;2012/01/31 18:00:00.000;011:00;36;Ballnut;ID4783;D;23;0;0;
Case37;1758060.0;197520.0;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;2012/02/01 07:00:00.000;2012/02/01 16:39:00.000;009:39;36;Ballnut;ID0997;S;0;0;0;
Case37;1753380.0;202200.0;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;2012/02/01 16:39:00.000;2012/02/01 17:57:00.000;001:18;36;Ballnut;ID0997;D;13;0;0;
Case37;1717920.0;237660.0;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;2012/02/01 21:19:00.000;2012/02/02 03:48:00.000;006:29;36;Ballnut;ID4932;D;23;0;0;
Case37;1609200.0;346380.0;Flat Grinding - Machine 11;Machine 11 - Grinding;2012/02/03 08:00:00.000;2012/02/03 10:00:00.000;002:00;36;Ballnut;ID0998;D;36;0;0;
Case37;1358280.0;597300.0;Turning & Milling Q.C.;Quality Check 1;2012/02/06 07:41:00.000;2012/02/06 07:42:00.000;000:01;36;Ballnut;ID4618;D;36;0;0;
Case37;849600.0;1105980.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/12 00:00:00.000;2012/02/12 05:00:00.000;005:00;36;Ballnut;ID0420;D;19;0;0;
Case37;812040.0;1143540.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/12 12:06:00.000;2012/02/12 15:26:00.000;003:20;36;Ballnut;ID0998;D;36;0;0;
Case37;786600.0;1168980.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/12 20:00:00.000;2012/02/12 22:30:00.000;002:30;36;Ballnut;ID4385;S;0;0;0;
Case37;783000.0;1172580.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/12 22:30:00.000;2012/02/12 23:30:00.000;001:00;36;Ballnut;ID4385;D;4;0;0;
Case37;748320.0;1207260.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/13 07:00:00.000;2012/02/13 09:08:00.000;002:08;36;Ballnut;ID4355;D;8;0;0;
Case37;90000.0;1865580.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/21 00:00:00.000;2012/02/21 01:15:00.000;000:00;36;Ballnut;ID4618;D;0;6;0;
Case37;85500.0;1870080.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/02/21 00:00:00.000;2012/02/21 01:15:00.000;000:00;36;Ballnut;ID4618;D;0;5;0;
Case37;39600.0;1915980.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/21 13:59:00.000;2012/02/21 14:00:00.000;000:01;36;Ballnut;ID0998;D;25;0;0;
Case37;31320.0;1924260.0;Final Inspection Q.C.;Quality Check 1;2012/02/21 16:17:00.000;2012/02/21 16:34:00.000;000:17;36;Ballnut;ID4618;D;25;0;0;
Case37;30300.0;1925280.0;Final Inspection Q.C.;Quality Check 1;2012/02/21 16:18:00.000;2012/02/21 16:35:00.000;000:17;36;Ballnut;ID4618;D;0;0;0;
Case37;0.0;1955580.0;Packing;Packing;2012/02/22 00:00:00.000;2012/02/22 01:00:00.000;000:00;36;Ballnut;ID4820;D;25;0;0;
Case38;4823340.0;16380.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/02/01 11:29:00.000;2012/02/01 16:02:00.000;004:33;53;Cable Head;ID4167;S;0;0;0;
Case38;4820880.0;18840.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/02/01 16:02:00.000;2012/02/01 16:43:00.000;000:41;53;Cable Head;ID4429;S;1;0;0;
Case38;4804380.0;35340.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/02/01 19:46:00.000;2012/02/01 21:18:00.000;001:32;53;Cable Head;ID4932;S;0;0;0;
Case38;4798500.0;41220.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/02/01 21:18:00.000;2012/02/01 22:56:00.000;001:38;53;Cable Head;ID4932;D;2;0;0;
Case38;4795980.0;43740.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/02/01 22:57:00.000;2012/02/01 23:38:00.000;000:41;53;Cable Head;ID4932;S;0;0;0;
Case38;4770420.0;69300.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/02/01 23:39:00.000;2012/02/02 06:44:00.000;007:05;53;Cable Head;ID4932;D;16;0;0;
Case38;4765320.0;74400.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/02/02 08:08:00.000;2012/02/02 09:23:00.000;000:00;53;Cable Head;ID0997;D;0;0;0;
Case38;4760880.0;78840.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/02/02 08:09:00.000;2012/02/02 09:13:00.000;001:04;53;Cable Head;ID0997;D;2;0;0;
Case38;4736580.0;103140.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/02/02 09:23:00.000;2012/02/02 16:08:00.000;006:45;53;Cable Head;ID4167;D;14;0;0;
Case38;4723620.0;116100.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/02/02 16:14:00.000;2012/02/02 19:44:00.000;003:30;53;Cable Head;ID4429;D;8;0;0;
Case38;4707900.0;131820.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/02/02 19:47:00.000;2012/02/03 00:06:00.000;004:19;53;Cable Head;ID4932;D;10;0;0;
Case38;4494120.0;345600.0;Turning & Milling Q.C.;Quality Check 1;2012/02/05 09:28:00.000;2012/02/05 11:29:00.000;002:01;53;Cable Head;ID4493;D;53;0;0;
Case38;4414320.0;425400.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/06 08:20:00.000;2012/02/06 09:39:00.000;001:19;53;Cable Head;ID0998;D;53;0;0;
Case38;2111760.0;2727960.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/04 00:00:00.000;2012/03/04 01:15:00.000;000:00;53;Cable Head;ID4882;D;0;0;0;
Case38;2057220.0;2782500.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/04 11:34:00.000;2012/03/04 16:56:00.000;005:22;53;Cable Head;ID0998;D;53;0;0;
Case38;2051700.0;2788020.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/04 16:24:00.000;2012/03/04 17:56:00.000;001:32;53;Cable Head;ID4385;S;0;0;0;
Case38;2004060.0;2835660.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/04 20:26:00.000;2012/03/05 07:11:00.000;010:45;53;Cable Head;ID4445;D;30;0;0;
Case38;1973160.0;2866560.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/05 07:10:00.000;2012/03/05 15:45:00.000;008:35;53;Cable Head;ID4385;D;23;0;0;
Case38;1640880.0;3198840.0;Final Inspection Q.C.;Quality Check 1;2012/03/09 07:25:00.000;2012/03/09 12:03:00.000;004:38;53;Cable Head;ID4493;D;0;0;0;
Case38;1274820.0;3564900.0;Final Inspection Q.C.;Quality Check 1;2012/03/13 16:44:00.000;2012/03/13 17:44:00.000;001:00;53;Cable Head;ID4493;D;0;2;0;
Case38;1248660.0;3591060.0;Packing;Packing;2012/03/14 00:00:00.000;2012/03/14 01:00:00.000;000:00;53;Cable Head;ID4820;D;50;0;0;
Case38;1227420.0;3612300.0;Final Inspection Q.C.;Quality Check 1;2012/03/14 06:53:00.000;2012/03/14 06:54:00.000;000:01;53;Cable Head;ID4493;D;50;0;0;
Case38;39060.0;4800660.0;Packing;Packing;2012/03/28 00:00:00.000;2012/03/28 01:00:00.000;000:00;53;Cable Head;ID4820;D;1;0;0;
Case38;4500.0;4835220.0;Grinding Rework - Machine 27;Machine 27 - Grinding;2012/03/28 10:05:00.000;2012/03/28 11:27:00.000;001:22;53;Cable Head;ID4872;D;0;0;0;
Case38;0.0;4839720.0;Final Inspection Q.C.;Quality Check 1;2012/03/28 10:36:00.000;2012/03/28 11:51:00.000;000:00;53;Cable Head;ID4493;D;1;0;0;
Case39;521100.0;27780.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/02/13 07:39:00.000;2012/02/13 15:22:00.000;007:43;10;Spur Gear;ID4641;S;1;0;0;
Case39;457620.0;91260.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/02/14 07:53:00.000;2012/02/14 11:01:00.000;003:08;10;Spur Gear;ID4641;S;1;0;0;
Case39;450360.0;98520.0;Turning & Milling Q.C.;Quality Check 1;2012/02/14 09:00:00.000;2012/02/14 10:13:00.000;001:13;10;Spur Gear;ID4287;D;0;0;0;
Case39;442020.0;106860.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/02/14 11:02:00.000;2012/02/14 14:10:00.000;003:08;10;Spur Gear;ID4641;D;8;0;0;
Case39;439020.0;109860.0;Turning & Milling Q.C.;Quality Check 1;2012/02/14 13:20:00.000;2012/02/14 14:10:00.000;000:50;10;Spur Gear;ID4287;D;10;0;0;
Case39;432840.0;116040.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/02/14 14:10:00.000;2012/02/14 15:53:00.000;001:43;10;Spur Gear;ID4641;S;0;0;0;
Case39;413040.0;135840.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/02/14 16:23:00.000;2012/02/14 21:23:00.000;005:00;10;Spur Gear;ID4132;S;2;0;0;
Case39;374100.0;174780.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/02/15 07:49:00.000;2012/02/15 08:12:00.000;000:23;10;Spur Gear;ID4641;D;0;0;0;
Case39;363060.0;185820.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/02/15 09:47:00.000;2012/02/15 15:23:00.000;005:36;10;Spur Gear;ID4641;D;8;0;0;
Case39;348240.0;200640.0;Turning & Milling Q.C.;Quality Check 1;2012/02/15 11:16:00.000;2012/02/15 12:50:00.000;001:34;10;Spur Gear;ID4287;D;0;0;0;
Case39;279480.0;269400.0;Turning & Milling Q.C.;Quality Check 1;2012/02/16 09:00:00.000;2012/02/16 10:29:00.000;001:29;10;Spur Gear;ID4287;D;10;0;0;
Case39;276060.0;272820.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/16 11:04:00.000;2012/02/16 11:26:00.000;000:22;10;Spur Gear;ID0998;D;10;0;0;
Case39;0.0;548880.0;Round Grinding - Q.C.;Quality Check 1;2012/02/19 15:00:00.000;2012/02/19 16:07:00.000;001:07;10;Spur Gear;ID4287;S;0;0;0;
Case4;109140.0;14460.0;SETUP     Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/14 01:58:00.000;2012/03/14 05:59:00.000;004:01;15;Cable Head;ID4932;S;0;0;0;
Case4;82560.0;41040.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/14 09:25:00.000;2012/03/14 15:17:00.000;005:52;15;Cable Head;ID4529;S;1;0;0;
Case4;75540.0;48060.0;Turning & Milling Q.C.;Quality Check 1;2012/03/14 13:22:00.000;2012/03/14 15:22:00.000;002:00;15;Cable Head;ID4493;D;1;0;0;
Case4;74100.0;49500.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/14 15:19:00.000;2012/03/14 15:43:00.000;000:24;15;Cable Head;ID4529;D;0;0;0;
Case4;45660.0;77940.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/14 15:54:00.000;2012/03/14 23:37:00.000;007:43;15;Cable Head;ID4429;D;9;0;0;
Case4;33000.0;90600.0;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;2012/03/14 23:38:00.000;2012/03/15 03:08:00.000;003:30;15;Cable Head;ID4932;D;5;0;0;
Case4;10920.0;112680.0;Turning & Milling Q.C.;Quality Check 1;2012/03/15 08:15:00.000;2012/03/15 09:16:00.000;001:01;15;Cable Head;ID4493;D;0;0;0;
Case4;4920.0;118680.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/03/15 10:55:00.000;2012/03/15 10:56:00.000;000:01;15;Cable Head;ID0998;D;1;0;0;
Case4;4500.0;119100.0;Turning & Milling Q.C.;Quality Check 1;2012/03/15 11:02:00.000;2012/03/15 12:17:00.000;000:00;15;Cable Head;ID4493;D;14;0;0;
Case4;0.0;123600.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/03/15 11:03:00.000;2012/03/15 12:18:00.000;000:00;15;Cable Head;ID0998;D;14;0;0;
Case40;1253520.0;9360.0;Turning - Machine 9;Machine 9 - Turning & Milling;2012/01/30 21:05:00.000;2012/01/30 23:41:00.000;002:36;36;Spur Gear;ID3846;S;0;0;0;
Case40;1217940.0;44940.0;Turning - Machine 9;Machine 9 - Turning & Milling;2012/01/31 07:17:00.000;2012/01/31 09:34:00.000;002:17;36;Spur Gear;ID4641;S;1;0;0;
Case40;1192440.0;70440.0;Turning - Machine 9;Machine 9 - Turning & Milling;2012/01/31 16:13:00.000;2012/01/31 16:39:00.000;000:26;36;Spur Gear;ID3846;S;1;0;0;
Case40;1189500.0;73380.0;Turning - Machine 9;Machine 9 - Turning & Milling;2012/01/31 16:40:00.000;2012/01/31 17:28:00.000;000:48;36;Spur Gear;ID3846;D;4;0;0;
Case40;1167360.0;95520.0;Turning - Machine 9;Machine 9 - Turning & Milling;2012/01/31 17:29:00.000;2012/01/31 23:37:00.000;006:08;36;Spur Gear;ID3846;B;0;0;0;
Case40;1141800.0;121080.0;Turning - Machine 9;Machine 9 - Turning & Milling;2012/01/31 23:47:00.000;2012/02/01 06:43:00.000;006:56;36;Spur Gear;ID4932;D;30;0;0;
Case40;1139400.0;123480.0;Turning Q.C.;Quality Check 1;2012/02/01 06:55:00.000;2012/02/01 07:23:00.000;000:28;36;Spur Gear;ID4618;D;36;0;0;
Case40;583680.0;679200.0;Flat Grinding - Machine 11;Machine 11 - Grinding;2012/02/07 16:50:00.000;2012/02/07 17:45:00.000;000:55;36;Spur Gear;ID4882;D;36;0;0;
Case40;523920.0;738960.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/08 09:57:00.000;2012/02/08 10:21:00.000;000:24;36;Spur Gear;ID0998;D;36;0;0;
Case40;39180.0;1223700.0;Packing;Packing;2012/02/14 00:00:00.000;2012/02/14 01:00:00.000;000:00;36;Spur Gear;ID4820;D;36;0;0;
Case40;0.0;1262880.0;Final Inspection Q.C.;Quality Check 1;2012/02/14 11:52:00.000;2012/02/14 11:53:00.000;000:01;36;Spur Gear;ID4618;D;36;0;0;
Case41;1652580.0;13500.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/01/25 07:30:00.000;2012/01/25 11:15:00.000;003:45;20;Spur Gear;ID3846;S;1;0;0;
Case41;1652460.0;13620.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/01/25 11:16:00.000;2012/01/25 12:20:00.000;001:04;20;Spur Gear;ID3846;S;0;0;0;
Case41;1648620.0;17460.0;Turning & Milling Q.C.;Quality Check 1;2012/01/25 11:17:00.000;2012/01/25 14:20:00.000;003:03;20;Spur Gear;ID4618;D;0;0;0;
Case41;1635780.0;30300.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/01/25 12:21:00.000;2012/01/25 15:55:00.000;003:34;20;Spur Gear;ID3846;D;9;0;0;
Case41;1606440.0;59640.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/01/25 19:50:00.000;2012/01/26 00:04:00.000;004:14;20;Spur Gear;ID4641;D;10;0;0;
Case41;1482480.0;183600.0;Grinding Rework;Machine 11 - Grinding;2012/01/27 10:00:00.000;2012/01/27 10:30:00.000;000:30;20;Spur Gear;ID0998;D;20;0;0;
Case41;1316580.0;349500.0;Turning & Milling Q.C.;Quality Check 1;2012/01/29 07:20:00.000;2012/01/29 08:35:00.000;000:00;20;Spur Gear;ID4493;D;20;0;0;
Case41;617820.0;1048260.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/02/06 10:21:00.000;2012/02/06 10:41:00.000;000:20;20;Spur Gear;ID0998;D;20;0;0;
Case41;523080.0;1143000.0;Lapping - Machine 1;Machine 1 - Lapping;2012/02/07 12:30:00.000;2012/02/07 13:00:00.000;000:30;20;Spur Gear;ID0998;D;20;0;0;
Case41;447060.0;1219020.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/08 07:00:00.000;2012/02/08 10:07:00.000;003:07;20;Spur Gear;ID4385;S;0;0;0;
Case41;435660.0;1230420.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/02/08 10:07:00.000;2012/02/08 13:17:00.000;003:10;20;Spur Gear;ID4385;D;20;0;0;
Case41;47880.0;1618200.0;Packing;Packing;2012/02/13 00:00:00.000;2012/02/13 01:00:00.000;000:00;20;Spur Gear;ID4820;D;20;0;0;
Case41;0.0;1666080.0;Final Inspection Q.C.;Quality Check 1;2012/02/13 09:55:00.000;2012/02/13 14:18:00.000;004:23;20;Spur Gear;ID4618;D;20;0;0;
